Time [s], Analyzer Name, Decoded Protocol Result,,,,Register,Sub-Register,Read,Write,Comment
3.995981364,I2C,0x38 + NAK,,,,,,,,
3.996056916,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.99608462,I2C,0x7F + ACK,,,,,,,,
3.996111808,I2C,0x20 + ACK,,,,,,,,
3.996169928,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.996197692,I2C,0x01 + ACK,,,,,,,,
3.996231628,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.99625832,I2C,0x38 + NAK,,,,,,,,
3.996323876,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.996351644,I2C,0x15 + ACK,,,,,,,,
3.99638558,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.996412272,I2C,0x00 + NAK,,,,,,,,
3.99647664,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
3.996521148,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.035552472,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.03558024,I2C,0x7F + ACK,,,,,,,,
4.035607428,I2C,0x00 + ACK,,,,,,,,
4.035665608,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.035693372,I2C,0x1A + ACK,,,,,,,,
4.035727308,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.035754004,I2C,0x01 + NAK,,,,,,,,
4.03582962,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.035859888,I2C,0x7F + ACK,,,,,,,,
4.035887072,I2C,0x00 + ACK,,,,,,,,
4.035945256,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.035973016,I2C,0x2D + ACK,,,,,,,,
4.036006956,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.036033584,I2C,0xFF + ACK,,,,,,,,
4.03606134,I2C,0xC8 + ACK,,,,,,,,
4.036089092,I2C,0xFF + ACK,,,,,,,,
4.036116848,I2C,0x40 + ACK,,,,,,,,
4.0361446,I2C,0x40 + ACK,,,,,,,,
4.036172348,I2C,0x98 + ACK,,,,,,,,
4.0362001,I2C,0xFE + ACK,,,,,,,,
4.036227852,I2C,0xB5 + ACK,,,,,,,,
4.036255608,I2C,0x00 + ACK,,,,,,,,
4.036283356,I2C,0x78 + ACK,,,,,,,,
4.036311108,I2C,0xFF + ACK,,,,,,,,
4.03633886,I2C,0xFE + ACK,,,,,,,,
4.036366612,I2C,0x05 + ACK,,,,,,,,
4.036394428,I2C,0x10 + NAK,,,,,,,,
4.036522548,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.036550316,I2C,0x7F + ACK,,,,,,,,
4.036577504,I2C,0x20 + ACK,,,,,,,,
4.03663562,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.036663388,I2C,0x14 + ACK,,,,,,,,
4.036697136,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.036723828,I2C,0x38 + NAK,,,,,,,,
4.036799384,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.036827088,I2C,0x7F + ACK,,,,,,,,
4.036854276,I2C,0x20 + ACK,,,,,,,,
4.036914392,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.036942156,I2C,0x01 + ACK,,,,,,,,
4.036976096,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.037002788,I2C,0x38 + NAK,,,,,,,,
4.03706834,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.037096108,I2C,0x15 + ACK,,,,,,,,
4.037130044,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.03715674,I2C,0x00 + NAK,,,,,,,,
4.037221108,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.037265612,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.076295624,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.076323392,I2C,0x7F + ACK,,,,,,,,
4.076350584,I2C,0x00 + ACK,,,,,,,,
4.07640876,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.076436528,I2C,0x1A + ACK,,,,,,,,
4.076470464,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.076497156,I2C,0x01 + NAK,,,,,,,,
4.076572772,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.076600536,I2C,0x7F + ACK,,,,,,,,
4.076627728,I2C,0x00 + ACK,,,,,,,,
4.076685844,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.076713544,I2C,0x2D + ACK,,,,,,,,
4.076747484,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.076774112,I2C,0xFF + ACK,,,,,,,,
4.076801868,I2C,0xF0 + ACK,,,,,,,,
4.07682962,I2C,0xFF + ACK,,,,,,,,
4.076857376,I2C,0x50 + ACK,,,,,,,,
4.076885124,I2C,0x41 + ACK,,,,,,,,
4.076912876,I2C,0x08 + ACK,,,,,,,,
4.076940628,I2C,0xFF + ACK,,,,,,,,
4.07696838,I2C,0x7D + ACK,,,,,,,,
4.076996132,I2C,0x00 + ACK,,,,,,,,
4.077023884,I2C,0xDA + ACK,,,,,,,,
4.077051636,I2C,0xFF + ACK,,,,,,,,
4.077079388,I2C,0x98 + ACK,,,,,,,,
4.07710714,I2C,0x04 + ACK,,,,,,,,
4.077134956,I2C,0xF0 + NAK,,,,,,,,
4.077263012,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.07729078,I2C,0x7F + ACK,,,,,,,,
4.077317968,I2C,0x20 + ACK,,,,,,,,
4.077376088,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.077403852,I2C,0x14 + ACK,,,,,,,,
4.077437788,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.07746448,I2C,0x38 + NAK,,,,,,,,
4.077540036,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.07756774,I2C,0x7F + ACK,,,,,,,,
4.077594928,I2C,0x20 + ACK,,,,,,,,
4.077653044,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.077680812,I2C,0x01 + ACK,,,,,,,,
4.077714748,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.07774144,I2C,0x38 + NAK,,,,,,,,
4.077806996,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.07783476,I2C,0x15 + ACK,,,,,,,,
4.077868508,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.077895204,I2C,0x00 + NAK,,,,,,,,
4.077959572,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.07800408,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.11703534,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.117063108,I2C,0x7F + ACK,,,,,,,,
4.117090296,I2C,0x00 + ACK,,,,,,,,
4.117148476,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.11717624,I2C,0x1A + ACK,,,,,,,,
4.117209988,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.117236684,I2C,0x01 + NAK,,,,,,,,
4.1173123,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.117340064,I2C,0x7F + ACK,,,,,,,,
4.117367256,I2C,0x00 + ACK,,,,,,,,
4.117425372,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.117453076,I2C,0x2D + ACK,,,,,,,,
4.117487012,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.11751364,I2C,0xFF + ACK,,,,,,,,
4.117541392,I2C,0xC8 + ACK,,,,,,,,
4.117569144,I2C,0xFF + ACK,,,,,,,,
4.1175969,I2C,0x48 + ACK,,,,,,,,
4.117624652,I2C,0x40 + ACK,,,,,,,,
4.117652404,I2C,0xF0 + ACK,,,,,,,,
4.117680156,I2C,0x00 + ACK,,,,,,,,
4.117707908,I2C,0xA4 + ACK,,,,,,,,
4.11773566,I2C,0x00 + ACK,,,,,,,,
4.117763412,I2C,0x0C + ACK,,,,,,,,
4.117791164,I2C,0x00 + ACK,,,,,,,,
4.117818916,I2C,0xD7 + ACK,,,,,,,,
4.117846672,I2C,0x04 + ACK,,,,,,,,
4.117874484,I2C,0xA0 + NAK,,,,,,,,
4.11800254,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.118030308,I2C,0x7F + ACK,,,,,,,,
4.1180575,I2C,0x20 + ACK,,,,,,,,
4.118115616,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.11814338,I2C,0x14 + ACK,,,,,,,,
4.118177316,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.118204008,I2C,0x38 + NAK,,,,,,,,
4.118279564,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.118307268,I2C,0x7F + ACK,,,,,,,,
4.118334456,I2C,0x20 + ACK,,,,,,,,
4.118392572,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.11842034,I2C,0x01 + ACK,,,,,,,,
4.118454276,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.118480968,I2C,0x38 + NAK,,,,,,,,
4.118546524,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.118574288,I2C,0x15 + ACK,,,,,,,,
4.118608224,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.118634916,I2C,0x00 + NAK,,,,,,,,
4.118699288,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.118743792,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.157775056,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.15780282,I2C,0x7F + ACK,,,,,,,,
4.157830008,I2C,0x00 + ACK,,,,,,,,
4.157888192,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.157915956,I2C,0x1A + ACK,,,,,,,,
4.157949704,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.157976396,I2C,0x01 + NAK,,,,,,,,
4.158052016,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.158079784,I2C,0x7F + ACK,,,,,,,,
4.158106972,I2C,0x00 + ACK,,,,,,,,
4.158165088,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.158192792,I2C,0x2D + ACK,,,,,,,,
4.158226728,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.158253356,I2C,0xFF + ACK,,,,,,,,
4.158281108,I2C,0x90 + ACK,,,,,,,,
4.158308864,I2C,0x00 + ACK,,,,,,,,
4.158336616,I2C,0x08 + ACK,,,,,,,,
4.158364368,I2C,0x41 + ACK,,,,,,,,
4.15839212,I2C,0x30 + ACK,,,,,,,,
4.158419868,I2C,0xFF + ACK,,,,,,,,
4.158447628,I2C,0x52 + ACK,,,,,,,,
4.158475376,I2C,0xFF + ACK,,,,,,,,
4.158503128,I2C,0x87 + ACK,,,,,,,,
4.15853088,I2C,0xFF + ACK,,,,,,,,
4.158558632,I2C,0xF7 + ACK,,,,,,,,
4.158586388,I2C,0x04 + ACK,,,,,,,,
4.1586142,I2C,0xD0 + NAK,,,,,,,,
4.15874232,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.158770024,I2C,0x7F + ACK,,,,,,,,
4.158797212,I2C,0x20 + ACK,,,,,,,,
4.158855332,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.158883096,I2C,0x14 + ACK,,,,,,,,
4.158917032,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.158943724,I2C,0x38 + NAK,,,,,,,,
4.15901928,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.159046984,I2C,0x7F + ACK,,,,,,,,
4.159074172,I2C,0x20 + ACK,,,,,,,,
4.159132288,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.159160052,I2C,0x01 + ACK,,,,,,,,
4.159193992,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.159220684,I2C,0x38 + NAK,,,,,,,,
4.15928624,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.159314004,I2C,0x15 + ACK,,,,,,,,
4.15934794,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.159374632,I2C,0x00 + NAK,,,,,,,,
4.159439004,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.159483508,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.198514772,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.198542476,I2C,0x7F + ACK,,,,,,,,
4.198569664,I2C,0x00 + ACK,,,,,,,,
4.198627844,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.198655608,I2C,0x1A + ACK,,,,,,,,
4.198694988,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.198721676,I2C,0x01 + NAK,,,,,,,,
4.198797292,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.19882506,I2C,0x7F + ACK,,,,,,,,
4.198852248,I2C,0x00 + ACK,,,,,,,,
4.198910368,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.198938068,I2C,0x2D + ACK,,,,,,,,
4.198972004,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.198998632,I2C,0xFF + ACK,,,,,,,,
4.199026388,I2C,0xC0 + ACK,,,,,,,,
4.19905414,I2C,0xFF + ACK,,,,,,,,
4.199081892,I2C,0xB0 + ACK,,,,,,,,
4.199109648,I2C,0x40 + ACK,,,,,,,,
4.199137396,I2C,0x90 + ACK,,,,,,,,
4.199165148,I2C,0xFF + ACK,,,,,,,,
4.199192904,I2C,0x83 + ACK,,,,,,,,
4.199220656,I2C,0x00 + ACK,,,,,,,,
4.199248408,I2C,0x22 + ACK,,,,,,,,
4.19927616,I2C,0xFF + ACK,,,,,,,,
4.199303912,I2C,0x12 + ACK,,,,,,,,
4.199331664,I2C,0x04 + ACK,,,,,,,,
4.199359476,I2C,0xB0 + NAK,,,,,,,,
4.1994876,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.199515364,I2C,0x7F + ACK,,,,,,,,
4.199542552,I2C,0x20 + ACK,,,,,,,,
4.199600672,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.199628436,I2C,0x14 + ACK,,,,,,,,
4.199662184,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.19968888,I2C,0x38 + NAK,,,,,,,,
4.199763244,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.199791012,I2C,0x7F + ACK,,,,,,,,
4.1998182,I2C,0x20 + ACK,,,,,,,,
4.19987632,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.199904084,I2C,0x01 + ACK,,,,,,,,
4.19993802,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.199964712,I2C,0x38 + NAK,,,,,,,,
4.200030268,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.200058032,I2C,0x15 + ACK,,,,,,,,
4.200091968,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.200118664,I2C,0x00 + NAK,,,,,,,,
4.200183032,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.200227536,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.2392563,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.239284068,I2C,0x7F + ACK,,,,,,,,
4.239311256,I2C,0x00 + ACK,,,,,,,,
4.239369436,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.2393972,I2C,0x1A + ACK,,,,,,,,
4.239430952,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.239457644,I2C,0x01 + NAK,,,,,,,,
4.23953326,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.239561024,I2C,0x7F + ACK,,,,,,,,
4.239588216,I2C,0x00 + ACK,,,,,,,,
4.239651092,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.239678848,I2C,0x2D + ACK,,,,,,,,
4.23971278,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.239739412,I2C,0xFF + ACK,,,,,,,,
4.239767164,I2C,0xB8 + ACK,,,,,,,,
4.23979492,I2C,0x00 + ACK,,,,,,,,
4.239822672,I2C,0x18 + ACK,,,,,,,,
4.239850428,I2C,0x40 + ACK,,,,,,,,
4.239878176,I2C,0x10 + ACK,,,,,,,,
4.239905928,I2C,0xFF + ACK,,,,,,,,
4.239933684,I2C,0x66 + ACK,,,,,,,,
4.239961436,I2C,0x00 + ACK,,,,,,,,
4.239989184,I2C,0x55 + ACK,,,,,,,,
4.24001694,I2C,0x00 + ACK,,,,,,,,
4.240044688,I2C,0xB9 + ACK,,,,,,,,
4.24007244,I2C,0x04 + ACK,,,,,,,,
4.240100252,I2C,0xD0 + NAK,,,,,,,,
4.240228376,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.240256144,I2C,0x7F + ACK,,,,,,,,
4.240283332,I2C,0x20 + ACK,,,,,,,,
4.240341448,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.240369216,I2C,0x14 + ACK,,,,,,,,
4.240402964,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.240429656,I2C,0x38 + NAK,,,,,,,,
4.240505212,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.240532912,I2C,0x7F + ACK,,,,,,,,
4.240560104,I2C,0x20 + ACK,,,,,,,,
4.24061822,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.240645984,I2C,0x01 + ACK,,,,,,,,
4.240682236,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.240708924,I2C,0x38 + NAK,,,,,,,,
4.24077448,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.240802248,I2C,0x15 + ACK,,,,,,,,
4.240836184,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.240862876,I2C,0x00 + NAK,,,,,,,,
4.240927244,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.240971756,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.28000058,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.280028344,I2C,0x7F + ACK,,,,,,,,
4.280055532,I2C,0x00 + ACK,,,,,,,,
4.280113712,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.280141476,I2C,0x1A + ACK,,,,,,,,
4.280175228,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.28020192,I2C,0x01 + NAK,,,,,,,,
4.280277536,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.280305304,I2C,0x7F + ACK,,,,,,,,
4.280332492,I2C,0x00 + ACK,,,,,,,,
4.280390612,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.280418312,I2C,0x2D + ACK,,,,,,,,
4.280452248,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.28047888,I2C,0xFF + ACK,,,,,,,,
4.280506632,I2C,0xE8 + ACK,,,,,,,,
4.280534384,I2C,0xFF + ACK,,,,,,,,
4.28056214,I2C,0xF0 + ACK,,,,,,,,
4.280589892,I2C,0x40 + ACK,,,,,,,,
4.280617644,I2C,0x60 + ACK,,,,,,,,
4.280645392,I2C,0xFF + ACK,,,,,,,,
4.280673144,I2C,0xFE + ACK,,,,,,,,
4.280700896,I2C,0xFF + ACK,,,,,,,,
4.280728652,I2C,0x07 + ACK,,,,,,,,
4.2807564,I2C,0xFF + ACK,,,,,,,,
4.280784152,I2C,0xAB + ACK,,,,,,,,
4.280811908,I2C,0x04 + ACK,,,,,,,,
4.28083972,I2C,0xF0 + NAK,,,,,,,,
4.28096778,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.280995548,I2C,0x7F + ACK,,,,,,,,
4.281022736,I2C,0x20 + ACK,,,,,,,,
4.281080852,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.281108616,I2C,0x14 + ACK,,,,,,,,
4.281142556,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.281169248,I2C,0x38 + NAK,,,,,,,,
4.281244804,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.281272504,I2C,0x7F + ACK,,,,,,,,
4.281299692,I2C,0x20 + ACK,,,,,,,,
4.281357812,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.281385576,I2C,0x01 + ACK,,,,,,,,
4.281419512,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.281446208,I2C,0x38 + NAK,,,,,,,,
4.28151176,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.281539524,I2C,0x15 + ACK,,,,,,,,
4.28157346,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.281600156,I2C,0x00 + NAK,,,,,,,,
4.281670776,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.281715344,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.320749168,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.320776936,I2C,0x7F + ACK,,,,,,,,
4.320804124,I2C,0x00 + ACK,,,,,,,,
4.320862304,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.320890068,I2C,0x1A + ACK,,,,,,,,
4.320924004,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.320950696,I2C,0x01 + NAK,,,,,,,,
4.321026316,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.32105408,I2C,0x7F + ACK,,,,,,,,
4.321081272,I2C,0x00 + ACK,,,,,,,,
4.321139388,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.321167092,I2C,0x2D + ACK,,,,,,,,
4.321201028,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.321227656,I2C,0xFF + ACK,,,,,,,,
4.321255412,I2C,0x90 + ACK,,,,,,,,
4.321283164,I2C,0xFF + ACK,,,,,,,,
4.321310916,I2C,0x68 + ACK,,,,,,,,
4.321338668,I2C,0x40 + ACK,,,,,,,,
4.321366416,I2C,0xD0 + ACK,,,,,,,,
4.321394172,I2C,0x00 + ACK,,,,,,,,
4.321421924,I2C,0x12 + ACK,,,,,,,,
4.321449676,I2C,0xFE + ACK,,,,,,,,
4.321477428,I2C,0xE1 + ACK,,,,,,,,
4.32150518,I2C,0x00 + ACK,,,,,,,,
4.321532932,I2C,0x9E + ACK,,,,,,,,
4.321560688,I2C,0x04 + ACK,,,,,,,,
4.3215885,I2C,0xA0 + NAK,,,,,,,,
4.321716556,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.321744324,I2C,0x7F + ACK,,,,,,,,
4.321771512,I2C,0x20 + ACK,,,,,,,,
4.321829632,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.321857396,I2C,0x14 + ACK,,,,,,,,
4.321891332,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.321918024,I2C,0x38 + NAK,,,,,,,,
4.32199358,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.322021284,I2C,0x7F + ACK,,,,,,,,
4.322048472,I2C,0x20 + ACK,,,,,,,,
4.322106588,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.322134356,I2C,0x01 + ACK,,,,,,,,
4.322168292,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.322194984,I2C,0x38 + NAK,,,,,,,,
4.32226054,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.322288304,I2C,0x15 + ACK,,,,,,,,
4.32232224,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.322348936,I2C,0x00 + NAK,,,,,,,,
4.322413304,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.322457808,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.361490384,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.361518088,I2C,0x7F + ACK,,,,,,,,
4.361545276,I2C,0x00 + ACK,,,,,,,,
4.36160346,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.36163122,I2C,0x1A + ACK,,,,,,,,
4.36166516,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.361691852,I2C,0x01 + NAK,,,,,,,,
4.361767472,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.361795236,I2C,0x7F + ACK,,,,,,,,
4.361822424,I2C,0x00 + ACK,,,,,,,,
4.36188054,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.361908244,I2C,0x2D + ACK,,,,,,,,
4.36194218,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.361968812,I2C,0xFF + ACK,,,,,,,,
4.361996564,I2C,0x80 + ACK,,,,,,,,
4.362024316,I2C,0xFF + ACK,,,,,,,,
4.362052068,I2C,0xC8 + ACK,,,,,,,,
4.362079824,I2C,0x40 + ACK,,,,,,,,
4.362107572,I2C,0xB8 + ACK,,,,,,,,
4.362135324,I2C,0xFF + ACK,,,,,,,,
4.362163076,I2C,0x01 + ACK,,,,,,,,
4.362190828,I2C,0xFF + ACK,,,,,,,,
4.362218584,I2C,0x1F + ACK,,,,,,,,
4.362246336,I2C,0x01 + ACK,,,,,,,,
4.362274088,I2C,0x29 + ACK,,,,,,,,
4.36230184,I2C,0x04 + ACK,,,,,,,,
4.362329652,I2C,0xD0 + NAK,,,,,,,,
4.362457772,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.36248554,I2C,0x7F + ACK,,,,,,,,
4.362512728,I2C,0x20 + ACK,,,,,,,,
4.362572036,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.362599796,I2C,0x14 + ACK,,,,,,,,
4.362633736,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.362660428,I2C,0x38 + NAK,,,,,,,,
4.362735984,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.362763688,I2C,0x7F + ACK,,,,,,,,
4.362790876,I2C,0x20 + ACK,,,,,,,,
4.362848992,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.36287676,I2C,0x01 + ACK,,,,,,,,
4.362910696,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.362937388,I2C,0x38 + NAK,,,,,,,,
4.363002944,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.363030708,I2C,0x15 + ACK,,,,,,,,
4.363064644,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.363091336,I2C,0x00 + NAK,,,,,,,,
4.363155704,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
4.363200212,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
4.402228976,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.40225674,I2C,0x7F + ACK,,,,,,,,
4.402283928,I2C,0x00 + ACK,,,,,,,,
4.402342112,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.402369876,I2C,0x1A + ACK,,,,,,,,
4.402403624,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.402430312,I2C,0x01 + NAK,,,,,,,,
4.402510932,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.4025387,I2C,0x7F + ACK,,,,,,,,
4.402565888,I2C,0x00 + ACK,,,,,,,,
4.402624068,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.402651836,I2C,0x2D + ACK,,,,,,,,
4.402685772,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.4027124,I2C,0xFF + ACK,,,,,,,,
4.402740152,I2C,0x98 + ACK,,,,,,,,
4.402767908,I2C,0xFF + ACK,,,,,,,,
4.402795656,I2C,0xA0 + ACK,,,,,,,,
4.402823412,I2C,0x41 + ACK,,,,,,,,
4.402851164,I2C,0x18 + ACK,,,,,,,,
4.402878916,I2C,0xFE + ACK,,,,,,,,
4.402906668,I2C,0xD7 + ACK,,,,,,,,
4.40293442,I2C,0xFF + ACK,,,,,,,,
4.402962172,I2C,0xB8 + ACK,,,,,,,,
4.402989924,I2C,0xFF + ACK,,,,,,,,
4.403017676,I2C,0x9B + ACK,,,,,,,,
4.403045432,I2C,0x04 + ACK,,,,,,,,
4.403073244,I2C,0xA0 + NAK,,,,,,,,
4.403201364,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.403229128,I2C,0x7F + ACK,,,,,,,,
4.40325632,I2C,0x20 + ACK,,,,,,,,
4.403314436,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.403342204,I2C,0x14 + ACK,,,,,,,,
4.403375952,I2C,Setup Read to [0x69] + ACK,,,,,,,,
4.403402644,I2C,0x38 + NAK,,,,,,,,
4.4034782,I2C,Setup Write to [0x69] + ACK,,,,,,,,
4.403505904,I2C,0x7F + ACK,,,,,,,,
